t,S0,S1,S2,S3,S4,I0,I1,I2,I3,I4,R0,R1,R2,R3,R4
64.9037,297773,307777,301175,300400,302323,1938,1487,1745,1640,1408,200163,191038,196902,198094,196372
65.0467,297721,307744,301129,300364,302314,1931,1486,1753,1649,1416,200220,191073,196937,198118,196366
65.1896,297674,307709,301079,300293,302253,1942,1516,1779,1681,1448,200260,191084,196961,198151,196385
65.3325,297630,307679,301028,300239,302195,1957,1527,1798,1698,1476,200297,191101,196993,198179,196411
65.4757,297574,307637,300964,300172,302157,1982,1551,1840,1733,1495,200332,191113,197011,198208,196435
65.6187,297512,307607,300903,300126,302139,1980,1566,1909,1741,1492,200392,191123,197011,198239,196456
65.7615,297444,307590,300856,300070,302119,2002,1591,1943,1753,1491,200443,191119,197029,198269,196469
65.9044,297392,307545,300827,300026,302095,2007,1633,1934,1779,1526,200486,191128,197072,198284,196457
66.0473,297301,307498,300785,300001,302084,2062,1628,1941,1790,1545,200520,191188,197107,198293,196459
66.1902,297245,307460,300709,299960,302047,2084,1664,1959,1790,1576,200561,191196,197154,198335,196461
66.3331,297211,307428,300650,299933,301995,2077,1652,2011,1780,1605,200596,191236,197165,198374,196475
66.476,297124,307367,300594,299906,301948,2105,1688,2029,1793,1611,200648,191258,197212,198386,196514
66.619,297073,307300,300528,299852,301897,2120,1698,2045,1817,1627,200685,191303,197264,198421,196546
66.7621,297003,307269,300460,299816,301854,2133,1710,2065,1826,1667,200727,191321,197302,198442,196545
66.9052,296943,307208,300379,299773,301830,2108,1730,2102,1828,1689,200817,191355,197351,198472,196542
67.048,296880,307164,300327,299733,301790,2140,1751,2110,1819,1708,200850,191373,197394,198520,196563
67.1909,296802,307117,300265,299720,301729,2169,1763,2119,1816,1733,200903,191410,197452,198549,196599
67.3338,296727,307068,300170,299672,301679,2201,1795,2146,1833,1778,200945,191427,197511,198582,196609
67.4768,296677,307003,300112,299606,301636,2204,1833,2176,1852,1770,201001,191448,197551,198627,196665
67.6198,296596,306933,300021,299599,301604,2230,1857,2197,1838,1775,201053,191483,197619,198656,196698
67.7626,296512,306901,299964,299579,301587,2257,1868,2228,1843,1758,201114,191501,197647,198671,196729
67.9057,296429,306865,299861,299515,301540,2277,1861,2264,1854,1781,201181,191547,197716,198729,196755
68.0485,296363,306786,299790,299467,301525,2265,1904,2307,1873,1781,201247,191585,197744,198756,196782
68.1914,296290,306719,299707,299407,301477,2273,1912,2324,1892,1774,201301,191640,197803,198798,196833
68.3343,296179,306665,299617,299373,301429,2317,1946,2338,1882,1799,201372,191661,197875,198840,196860
68.4773,296126,306599,299540,299331,301376,2298,1973,2329,1900,1811,201444,191699,197956,198876,196898
68.6202,296052,306548,299473,299293,301301,2308,1980,2332,1916,1840,201506,191743,198033,198895,196941
68.7633,296002,306497,299403,299229,301283,2317,1999,2350,1941,1843,201549,191784,198091,198933,196962
68.9063,295916,306389,299347,299186,301203,2322,2034,2369,1949,1892,201627,191843,198131,198968,196993
69.0491,295842,306349,299283,299155,301131,2324,2034,2359,1936,1923,201695,191875,198213,199020,197034
69.192,295784,306295,299194,299129,301081,2320,2046,2398,1933,1936,201758,191922,198258,199066,197068
69.3349,295688,306261,299120,299052,301038,2339,2047,2411,1963,1933,201830,191961,198320,199109,197111
69.4778,295647,306173,299029,298990,300980,2310,2083,2428,1981,1937,201909,192003,198395,199152,197162
69.6208,295578,306117,298916,298946,300922,2306,2092,2481,1990,1930,201977,192053,198444,199191,197225
69.7638,295507,306065,298802,298914,300860,2331,2101,2493,2002,1960,202023,192095,198539,199216,197254
69.9068,295441,306010,298706,298858,300814,2318,2087,2499,2012,1973,202107,192156,198624,199263,197293
70.0498,295351,305945,298635,298793,300753,2330,2112,2466,2039,2007,202184,192188,198728,199309,197320
70.1927,295284,305872,298559,298736,300706,2348,2132,2474,2050,2027,202238,192238,198799,199361,197349
70.3357,295248,305808,298427,298672,300642,2312,2155,2521,2074,2036,202316,192277,198874,199400,197397
70.4787,295182,305722,298352,298624,300592,2302,2153,2520,2084,2034,202393,192356,198949,199445,197449
70.6216,295105,305678,298261,298547,300494,2308,2163,2550,2106,2063,202467,192391,199020,199495,197517
70.7644,295062,305608,298156,298503,300450,2314,2175,2583,2098,2065,202504,192452,199082,199544,197564
70.9073,294975,305549,298062,298429,300398,2354,2167,2593,2121,2075,202545,192519,199165,199593,197600
71.0502,294888,305472,297965,298349,300322,2378,2190,2613,2152,2095,202621,192569,199243,199650,197661
71.1931,294802,305381,297874,298285,300259,2397,2216,2623,2170,2106,202684,192635,199325,199696,197719
71.336,294742,305313,297746,298204,300258,2419,2242,2665,2192,2085,202730,192680,199396,199752,197745
71.4791,294664,305260,297665,298135,300210,2417,2240,2678,2180,2103,202812,192735,199466,199831,197771
71.6219,294566,305173,297589,298091,300163,2431,2242,2688,2179,2118,202894,192820,199536,199876,197800
71.7649,294499,305100,297494,298004,300083,2423,2252,2704,2199,2141,202967,192890,199615,199941,197853
71.9079,294400,305044,297395,297960,300021,2443,2245,2732,2187,2149,203039,192960,199680,199996,197908
72.0508,294319,304988,297298,297889,299935,2444,2275,2730,2191,2186,203115,192993,199772,200068,197945
72.1937,294247,304929,297212,297786,299874,2452,2271,2727,2211,2206,203175,193054,199851,200152,197995
72.3366,294175,304845,297140,297730,299799,2456,2287,2731,2213,2221,203238,193121,199925,200207,198056
72.4794,294091,304765,297063,297687,299733,2455,2282,2751,2201,2218,203324,193204,199980,200261,198123
72.6224,294022,304698,296977,297601,299643,2474,2315,2742,2222,2235,203375,193242,200068,200323,198191
72.7653,293957,304630,296889,297531,299581,2472,2306,2753,2222,2229,203444,193308,200153,200397,198258
72.9082,293911,304551,296790,297476,299500,2429,2325,2744,2201,2234,203536,193369,200261,200474,198334
73.0511,293851,304467,296680,297397,299466,2428,2329,2746,2240,2222,203590,193440,200371,200518,198382
73.194,293776,304396,296559,297358,299422,2452,2333,2755,2227,2214,203656,193511,200478,200568,198429
73.3371,293686,304305,296463,297282,299353,2467,2364,2784,2247,2220,203731,193577,200542,200615,198491
73.48,293611,304223,296384,297236,299287,2465,2379,2758,2252,2222,203803,193634,200657,200648,198555
73.623,293550,304120,296300,297175,299222,2446,2410,2751,2264,2241,203881,193700,200749,200698,198607
73.7659,293466,304041,296196,297141,299147,2481,2433,2749,2258,2267,203935,193753,200855,200741,198658
73.9089,293383,303978,296122,297077,299096,2490,2431,2739,2263,2274,204008,193820,200940,200800,198697
74.0519,293291,303905,296060,297028,299048,2506,2446,2730,2269,2266,204084,193873,201007,200843,198761
74.1948,293245,303848,295920,296993,299005,2457,2461,2789,2285,2258,204175,193911,201077,200876,198807
74.3378,293179,303768,295798,296967,298950,2453,2480,2801,2290,2245,204246,193969,201185,200900,198874
74.4806,293134,303699,295720,296925,298889,2433,2495,2804,2269,2244,204308,194024,201264,200969,198930
74.6236,293097,303608,295620,296854,298848,2438,2510,2817,2270,2253,204343,194094,201357,201043,198967
74.7665,293061,303546,295526,296805,298774,2411,2520,2838,2254,2249,204409,194148,201430,201106,199050
74.9094,292998,303476,295413,296756,298695,2403,2523,2855,2265,2278,204480,194223,201528,201143,199088
75.0524,292936,303424,295292,296732,298659,2424,2493,2867,2254,2285,204524,194313,201644,201191,199119
75.1953,292890,303353,295219,296650,298600,2413,2461,2873,2281,2300,204580,194409,201712,201249,199155
75.3383,292823,303259,295148,296617,298564,2394,2471,2861,2293,2289,204666,194482,201802,201270,199205
75.4812,292776,303175,295052,296548,298514,2385,2468,2855,2310,2273,204724,194565,201900,201323,199276
75.6241,292701,303095,294934,296507,298443,2407,2453,2855,2291,2293,204774,194656,202013,201377,199321
75.767,292656,303035,294864,296444,298369,2411,2452,2844,2296,2308,204818,194713,202082,201426,199385
75.9098,292605,302964,294770,296357,298336,2411,2472,2864,2306,2304,204868,194767,202154,201494,199419
76.0529,292522,302898,294698,296318,298259,2439,2462,2879,2307,2315,204921,194849,202213,201543,199477
76.1958,292457,302802,294620,296269,298226,2441,2493,2852,2320,2291,204985,194903,202317,201579,199543
76.3389,292409,302748,294525,296226,298190,2432,2504,2868,2321,2258,205050,194939,202387,201622,199610
76.4818,292346,302704,294440,296144,298128,2430,2471,2870,2347,2292,205120,195013,202474,201684,199638
76.6248,292283,302633,294364,296061,298055,2423,2438,2874,2364,2288,205187,195117,202547,201755,199705
76.7677,292244,302587,294312,296025,298006,2386,2440,2843,2348,2299,205269,195170,202628,201818,199752
76.9111,292157,302535,294235,295937,297954,2392,2417,2822,2373,2288,205346,195240,202728,201873,199812
77.054,292121,302463,294163,295890,297887,2375,2444,2844,2361,2296,205418,195293,202781,201942,199869
77.1969,292037,302396,294070,295826,297836,2387,2457,2825,2361,2285,205487,195333,202881,202003,199933
77.3398,291996,302365,293985,295769,297792,2365,2420,2825,2346,2285,205554,195406,202973,202076,199974
77.4827,291939,302262,293908,295690,297735,2349,2459,2819,2349,2287,205628,195456,203056,202152,200030
77.6256,291884,302204,293847,295636,297675,2348,2426,2801,2330,2269,205687,195546,203134,202216,200104
77.7684,291815,302156,293771,295581,297626,2335,2395,2783,2322,2277,205778,195636,203236,202281,200156
77.9114,291770,302093,293687,295524,297561,2328,2379,2781,2312,2281,205833,195717,203316,202339,200218
78.0542,291717,302068,293604,295471,297520,2328,2345,2762,2325,2261,205894,195786,203418,202387,200276
78.1971,291652,302027,293517,295396,297450,2351,2352,2763,2335,2270,205932,195804,203504,202451,200337
78.3401,291603,301955,293458,295371,297424,2316,2344,2764,2321,2242,206012,195879,203559,202498,200391
78.483,291554,301896,293397,295302,297400,2317,2342,2768,2342,2250,206060,195943,203619,202549,200421
78.626,291516,301836,293319,295232,297380,2309,2326,2749,2329,2199,206112,196007,203713,202638,200494
78.7689,291479,301753,293262,295197,297311,2293,2323,2758,2304,2228,206158,196088,203771,202710,200527
78.9118,291414,301686,293207,295114,297248,2308,2318,2722,2301,2221,206207,196157,203863,202793,200590
79.0547,291374,301631,293108,295055,297207,2325,2315,2732,2288,2187,206238,196213,203952,202859,200668
79.1976,291339,301575,293021,295003,297177,2315,2311,2699,2286,2154,206281,196259,204063,202922,200727
79.3405,291294,301526,292950,294952,297131,2323,2305,2695,2291,2147,206321,196313,204141,202976,200783
79.4835,291258,301488,292860,294905,297093,2302,2287,2694,2287,2131,206385,196373,204233,203034,200851
79.6264,291225,301435,292776,294872,297062,2270,2284,2661,2260,2115,206448,196434,204339,203096,200899
79.7694,291185,301367,292715,294844,297030,2255,2272,2647,2254,2094,206506,196513,204418,203131,200955
79.9122,291150,301310,292652,294795,296986,2231,2270,2628,2253,2097,206565,196565,204499,203178,200997
80.0551,291138,301248,292587,294744,296950,2181,2291,2627,2232,2087,206623,196596,204564,203255,201042
80.198,291075,301186,292536,294703,296925,2151,2291,2612,2211,2066,206714,196654,204632,203317,201092
80.3409,291010,301130,292488,294686,296883,2166,2286,2594,2209,2040,206757,196712,204701,203333,201150
80.4838,290958,301090,292395,294618,296842,2146,2265,2620,2213,2008,206831,196771,204764,203392,201218
80.6267,290934,301027,292323,294583,296820,2128,2277,2598,2222,2001,206874,196829,204847,203422,201253
80.7696,290887,301004,292258,294558,296777,2134,2248,2567,2211,1971,206914,196885,204932,203460,201315
80.9125,290868,300955,292201,294525,296745,2124,2250,2572,2197,1970,206936,196940,204990,203505,201345
81.0554,290835,300910,292154,294464,296727,2121,2245,2566,2206,1944,206974,196986,205041,203550,201392
81.1982,290818,300893,292109,294436,296701,2111,2211,2544,2185,1940,207006,197027,205109,203600,201417
81.3411,290794,300861,292046,294419,296659,2110,2197,2516,2159,1943,207029,197077,205202,203649,201453
81.484,290783,300810,292001,294371,296641,2101,2188,2513,2147,1928,207054,197146,205258,203713,201478
81.6269,290740,300759,291935,294340,296651,2102,2206,2515,2132,1901,207099,197178,205325,203766,201505
81.7699,290714,300709,291891,294318,296645,2070,2185,2518,2104,1890,207152,197250,205367,203824,201522
81.9128,290694,300655,291831,294259,296635,2053,2172,2498,2072,1876,207184,197324,205445,203914,201549
82.0557,290662,300612,291790,294229,296632,2036,2157,2474,2040,1848,207230,197391,205519,203974,201583
82.1987,290648,300562,291741,294208,296631,2018,2161,2441,2009,1822,207267,197426,205597,204030,201618
82.3416,290628,300534,291700,294196,296597,1996,2141,2413,1996,1821,207312,197477,205664,204065,201650
82.4845,290609,300502,291654,294150,296581,1971,2135,2392,1985,1813,207345,197515,205731,204120,201674
82.6274,290631,300449,291599,294102,296567,1940,2124,2368,1972,1797,207359,197586,205804,204179,201702
82.7702,290598,300434,291545,294061,296541,1921,2097,2364,1946,1788,207405,197615,205862,204236,201735
82.9132,290599,300393,291519,294045,296521,1888,2101,2334,1934,1781,207435,197656,205917,204263,201764
83.0562,290576,300375,291466,293978,296494,1875,2077,2325,1950,1762,207468,197704,205981,204312,201807
83.1991,290528,300347,291438,293958,296464,1853,2077,2299,1923,1746,207530,197732,206037,204359,201846
83.3421,290522,300341,291415,293927,296462,1823,2065,2274,1927,1722,207574,197757,206090,204393,201876
83.4849,290524,300294,291405,293920,296429,1821,2056,2244,1908,1696,207579,197809,206138,204422,201924
83.6278,290497,300269,291381,293879,296421,1803,2022,2209,1908,1685,207620,197867,206193,204457,201932
83.7708,290494,300249,291380,293868,296419,1770,1990,2168,1898,1682,207652,197916,206232,204478,201933
83.9137,290471,300197,291352,293872,296437,1765,1996,2147,1861,1651,207678,197960,206283,204507,201960
84.0566,290466,300161,291322,293832,296443,1756,1998,2110,1857,1636,207696,197997,206351,204547,201966
84.1995,290446,300137,291299,293796,296429,1743,1969,2082,1854,1624,207723,198057,206395,204588,201986
84.3424,290454,300086,291258,293770,296436,1725,1955,2067,1829,1591,207733,198117,206455,204636,202014
84.4854,290478,300057,291221,293775,296426,1677,1937,2045,1794,1600,207762,198158,206513,204656,202013
84.6283,290463,300064,291195,293756,296418,1679,1885,2015,1764,1597,207767,198210,206567,204701,202020
84.7712,290447,300075,291163,293766,296418,1640,1872,2009,1734,1581,207817,198213,206601,204729,202049
84.9141,290438,300056,291151,293752,296415,1614,1860,1997,1714,1571,207852,198239,206626,204761,202068
85.057,290434,300006,291148,293745,296426,1612,1860,1969,1721,1568,207861,198282,206654,204763,202060
85.1999,290415,299989,291121,293728,296420,1603,1849,1947,1719,1544,207889,198306,206709,204790,202094
85.3428,290435,299989,291098,293724,296428,1571,1839,1917,1706,1523,207894,198326,206753,204811,202114
85.4858,290433,299991,291082,293682,296446,1524,1826,1899,1705,1492,207948,198338,206781,204840,202127
85.6287,290438,299970,291054,293676,296467,1515,1854,1904,1691,1471,207941,198332,206797,204853,202130
85.7716,290465,299946,291042,293655,296461,1490,1830,1878,1680,1473,207948,198372,206841,204884,202132
85.9145,290455,299940,291045,293653,296476,1466,1777,1870,1664,1457,207982,198431,206853,204903,202127
86.0575,290453,299945,291051,293656,296500,1450,1765,1846,1656,1453,207996,198448,206872,204910,202117
86.2004,290440,299930,291069,293619,296528,1459,1747,1792,1654,1426,207992,198477,206909,204943,202118
86.3433,290415,299930,291075,293595,296547,1463,1707,1754,1654,1396,208006,198514,206936,204966,202126
86.4861,290392,299931,291071,293582,296565,1455,1694,1752,1623,1385,208030,198534,206941,205005,202127
86.629,290415,299932,291032,293582,296567,1439,1676,1736,1610,1363,208025,198560,207001,205010,202142
86.7724,290412,299933,291032,293569,296576,1414,1642,1707,1594,1358,208054,198593,207025,205041,202134
86.9155,290412,299923,291040,293572,296606,1412,1637,1694,1570,1353,208055,198610,207033,205057,202104
87.0584,290427,299912,291026,293591,296637,1405,1633,1668,1526,1344,208049,198625,207061,205090,202088
87.2013,290452,299912,291023,293586,296652,1389,1600,1651,1526,1320,208044,198656,207072,205100,202100
87.3442,290463,299923,291020,293586,296673,1375,1577,1608,1506,1298,208051,198670,207115,205119,202093
87.4871,290485,299899,291017,293583,296700,1350,1558,1610,1495,1276,208061,198704,207121,205135,202082
87.6301,290489,299897,291006,293590,296704,1333,1540,1610,1492,1253,208076,198721,207140,205128,202087
87.773,290493,299879,291019,293584,296706,1319,1535,1571,1474,1245,208074,198742,207164,205139,202090
87.916,290498,299883,291033,293618,296719,1329,1542,1569,1430,1233,208067,198734,207152,205156,202089
88.0589,290524,299882,291051,293617,296735,1294,1526,1540,1415,1232,208077,198755,207161,205169,202070
88.2018,290549,299900,291048,293621,296766,1279,1496,1547,1407,1216,208072,198768,207153,205172,202068
88.3448,290561,299895,291058,293636,296795,1276,1492,1527,1407,1207,208070,198778,207165,205155,202051
88.4878,290592,299893,291070,293653,296802,1251,1490,1509,1389,1185,208061,198790,207168,205154,202054
88.6308,290604,299901,291060,293677,296796,1250,1471,1474,1376,1180,208058,198806,207210,205142,202065
88.7736,290609,299917,291061,293704,296810,1233,1467,1453,1347,1161,208069,198796,207234,205142,202069
88.9165,290632,299913,291059,293728,296839,1223,1439,1435,1333,1162,208050,198826,207248,205140,202044
89.0595,290669,299932,291067,293707,296860,1192,1395,1431,1347,1136,208044,198852,207248,205136,202043
89.2024,290691,299937,291087,293724,296869,1169,1381,1412,1335,1131,208044,198870,207251,205136,202045
89.3453,290723,299915,291096,293741,296886,1143,1376,1391,1308,1122,208031,198898,207267,205146,202035
89.4882,290761,299929,291117,293738,296905,1137,1370,1357,1322,1105,207992,198899,207286,205139,202040
89.6311,290768,299919,291123,293736,296948,1136,1363,1368,1324,1093,207977,198903,207271,205137,202020
89.774,290780,299952,291141,293741,296974,1136,1333,1353,1334,1072,207970,198910,207262,205118,202018
89.9169,290820,299983,291149,293749,296984,1123,1302,1348,1335,1064,207951,198907,207253,205100,202019
90.0598,290850,299990,291171,293767,297046,1099,1288,1336,1317,1046,207944,198907,207249,205102,201990
90.2027,290886,299990,291192,293775,297078,1087,1282,1331,1290,1041,207931,198909,207238,205113,201970
90.3458,290900,299981,291182,293779,297109,1081,1289,1319,1269,1018,207916,198903,207261,205128,201954
90.4888,290922,299976,291193,293803,297129,1057,1280,1302,1254,1001,207912,198909,207267,205124,201949
90.6317,290931,299969,291214,293835,297165,1039,1276,1283,1253,970,207915,198921,207254,205097,201948
90.7746,290944,299988,291224,293861,297208,1017,1259,1271,1229,935,207925,198915,207249,205087,201949
90.9176,290975,300014,291223,293877,297228,997,1236,1248,1208,937,207912,198917,207275,205088,201935
91.0605,291007,300010,291244,293897,297274,983,1229,1240,1200,927,207889,198936,207267,205075,201901
91.2033,291055,300021,291240,293936,297313,973,1218,1239,1185,918,207857,198936,207268,205053,201876
91.3463,291082,300029,291252,293979,297345,960,1210,1227,1178,908,207838,198946,207270,205009,201858
91.4893,291107,300052,291304,293997,297394,950,1195,1196,1159,888,207818,198932,207259,205009,201840
91.6322,291152,300059,291322,294023,297440,935,1185,1176,1150,882,207791,198924,207248,204996,201795
91.7752,291202,300076,291332,294062,297473,917,1176,1174,1125,869,207761,198906,207246,204992,201785
91.9183,291231,300090,291352,294066,297516,910,1166,1163,1093,858,207732,198900,207239,205019,201754
92.0613,291292,300088,291356,294087,297534,887,1169,1154,1075,849,207694,198902,207237,205017,201745
92.2042,291349,300116,291379,294123,297602,859,1159,1144,1064,840,207673,198882,207227,204988,201693
92.3471,291416,300138,291386,294150,297619,848,1150,1132,1047,838,207618,198871,207227,204977,201676
92.49,291491,300169,291407,294166,297641,825,1147,1118,1037,826,207579,198845,207217,204967,201655
92.6329,291520,300169,291432,294183,297683,813,1140,1084,1028,810,207569,198852,207225,204948,201624
92.7759,291561,300169,291449,294224,297714,803,1121,1076,1013,785,207534,198869,207215,204927,201617
92.9193,291589,300193,291477,294260,297752,805,1092,1071,991,777,207500,198870,207190,204906,201585
93.0628,291627,300226,291521,294289,297796,779,1079,1042,987,775,207487,198856,207179,204874,201549
93.2057,291666,300275,291540,294306,297829,791,1055,1047,980,749,207433,198834,207153,204870,201545
93.3486,291704,300304,291564,294335,297865,798,1033,1044,982,736,207386,198830,207129,204830,201523
93.4917,291745,300337,291604,294372,297905,782,1032,1028,987,714,207365,198800,207105,204782,201503
93.6346,291781,300355,291624,294398,297943,771,1023,1022,974,704,207342,198785,207090,204763,201470
93.7776,291820,300391,291653,294410,297965,759,1000,1016,964,694,207312,198771,207068,204755,201460
93.9206,291872,300404,291689,294452,298016,731,992,1001,952,686,207286,198762,207048,204726,201424
94.0636,291933,300435,291733,294508,298081,722,986,971,933,684,207239,198739,207030,204688,201370
94.2065,291984,300440,291784,294523,298123,710,977,964,921,676,207209,198735,206997,204680,201326
94.3494,292033,300453,291823,294563,298151,707,979,950,918,668,207164,198727,206976,204653,201300
94.4932,292077,300471,291855,294583,298190,698,966,931,910,666,207126,198717,206963,204631,201259
94.636,292121,300486,291892,294601,298223,701,959,915,917,661,207081,198709,206944,204599,201226
94.7789,292160,300525,291916,294629,298246,688,943,896,911,651,207046,198688,206939,204573,201209
94.9218,292223,300537,291945,294654,298282,678,923,888,910,654,207000,198690,206925,204550,201159
95.0649,292268,300564,291977,294689,298324,669,906,889,883,637,206962,198674,206889,204543,201140
95.2079,292313,300586,292018,294717,298342,648,901,876,872,653,206935,198655,206861,204516,201104
95.3508,292346,300636,292050,294746,298373,650,873,863,860,650,206894,198630,206847,204487,201075
95.4937,292368,300691,292088,294779,298408,655,852,859,857,654,206870,198598,206813,204460,201038
95.6365,292430,300717,292123,294814,298456,643,866,850,852,642,206827,198564,206786,204427,201005
95.7794,292465,300744,292175,294841,298514,647,867,832,845,626,206791,198536,206768,204410,200969
95.9223,292498,300802,292200,294873,298563,641,844,817,846,631,206762,198512,206754,204373,200919
96.0652,292528,300846,292249,294917,298620,636,834,799,832,623,206733,198473,206726,204347,200876
96.2082,292569,300872,292272,294944,298648,625,829,803,816,614,206706,198460,206700,204340,200855
96.3513,292604,300903,292304,294984,298684,628,832,796,804,613,206669,198427,206672,204315,200813
96.4942,292632,300939,292338,295030,298716,620,824,781,785,621,206644,198397,206650,204287,200772
96.6371,292695,300948,292385,295070,298744,600,826,787,766,612,206604,198382,206592,204278,200755
96.78,292749,300980,292417,295132,298782,595,824,788,758,587,206552,198353,206555,204231,200742
96.9231,292789,301020,292463,295161,298830,589,799,765,753,571,206508,198331,206543,204202,200711
97.066,292840,301045,292507,295204,298882,595,790,769,755,565,206455,198322,206508,204162,200665
97.2088,292909,301074,292537,295258,298925,580,803,759,733,574,206407,198284,206492,204127,200608
97.3517,292957,301106,292562,295311,298975,591,790,764,720,556,206358,198269,206464,204081,200564
97.4946,293004,301133,292623,295361,299037,593,784,748,730,563,206309,198251,206414,204035,200506
97.6375,293073,301158,292678,295398,299070,582,777,719,725,584,206265,198234,206387,204000,200461
97.7806,293129,301190,292724,295454,299123,568,770,719,727,579,206228,198222,206341,203947,200407
97.9238,293163,301228,292768,295512,299167,569,774,706,710,576,206189,198180,206306,203911,200364
98.0667,293216,301261,292812,295559,299204,557,765,694,696,583,206149,198139,206275,203894,200323
98.2096,293261,301308,292863,295577,299251,558,741,695,686,589,206101,198113,206231,203878,200266
98.3527,293322,301375,292905,295621,299303,550,726,692,681,573,206057,198071,206200,203832,200229
98.4956,293362,301407,292953,295667,299348,560,721,676,675,572,206008,198042,206177,203788,200182
98.6385,293425,301433,292991,295744,299378,536,709,662,674,556,205972,198026,206151,203710,200170
98.7815,293493,301470,293034,295775,299426,536,704,660,657,556,205910,197988,206105,203697,200120
98.9244,293535,301507,293067,295821,299467,540,716,666,659,555,205871,197941,206055,203645,200073
99.0675,293579,301531,293102,295861,299513,542,722,666,651,551,205816,197907,206025,203612,200031
99.2111,293633,301583,293148,295906,299568,536,728,659,641,546,205774,197848,205980,203580,199980
99.354,293685,301629,293189,295934,299631,518,732,652,638,544,205733,197793,205945,203544,199926
99.497,293739,301676,293247,295987,299669,507,723,642,631,536,205693,197770,205898,203497,199903
99.6399,293793,301708,293295,296035,299728,510,720,636,625,518,205635,197745,205862,203442,199866
99.7829,293841,301746,293327,296074,299753,504,715,634,615,520,205595,197716,205825,203411,199834
99.9258,293915,301777,293372,296112,299802,484,709,633,605,529,205551,197702,205782,203391,199785
100.069,293968,301811,293421,296151,299848,474,690,644,591,516,205503,197683,205730,203367,199759
100.213,294024,301852,293471,296213,299901,481,686,631,582,510,205450,197643,205705,203328,199716
100.356,294063,301891,293517,296270,299940,478,683,628,584,506,205411,197607,205665,203276,199681
100.499,294114,301921,293571,296296,299991,475,671,624,603,500,205356,197584,205609,203231,199628
100.641,294170,301956,293619,296350,300048,471,669,617,589,499,205298,197554,205571,203202,199569
100.784,294242,301967,293648,296401,300095,468,677,614,578,497,205229,197527,205548,203162,199535
100.928,294286,302005,293697,296443,300149,463,684,607,580,506,205187,197489,205512,203115,199477
101.07,294350,302038,293751,296498,300205,460,684,611,581,498,205130,197454,205453,203062,199440
101.213,294400,302084,293807,296540,300245,446,668,595,571,490,205095,197425,205421,203025,199406
101.356,294436,302120,293855,296572,300285,447,665,592,561,484,205052,197395,205374,203004,199370
101.499,294491,302186,293892,296623,300326,461,639,592,558,478,204981,197364,205347,202955,199334
101.642,294534,302228,293951,296644,300352,475,633,586,557,492,204928,197330,205294,202923,199291
101.785,294601,302274,293996,296674,300402,469,620,583,561,496,204866,197302,205250,202881,199235
101.928,294644,302316,294029,296714,300451,468,626,570,564,487,204827,197258,205218,202835,199195
102.071,294684,302361,294064,296764,300497,480,617,567,555,474,204780,197224,205180,202800,199157
102.214,294727,302413,294102,296815,300532,478,616,559,555,476,204735,197176,205148,202746,199126
102.357,294767,302452,294144,296854,300574,489,625,551,568,486,204682,197133,205108,202702,199072
102.5,294812,302491,294173,296887,300617,490,620,550,565,486,204642,197099,205074,202668,199023
102.644,294857,302522,294219,296944,300647,490,616,567,550,498,204601,197072,205014,202629,198983
102.787,294902,302578,294266,296998,300692,479,613,561,538,503,204569,197025,204973,202589,198929
102.93,294961,302595,294300,297043,300739,468,597,565,528,500,204524,197018,204928,202556,198891
103.073,295024,302666,294338,297096,300771,463,592,559,525,506,204469,196955,204906,202513,198859
103.216,295073,302709,294390,297134,300817,469,596,559,540,503,204426,196903,204856,202454,198812
103.359,295127,302733,294416,297182,300871,475,595,556,542,506,204368,196879,204833,202403,198756
103.502,295190,302749,294455,297201,300924,466,595,559,553,511,204316,196854,204785,202373,198693
103.645,295237,302803,294520,297245,300951,461,599,539,546,520,204279,196800,204742,202331,198649
103.788,295273,302854,294571,297270,300993,471,591,543,553,510,204233,196758,204681,202298,198618
103.931,295322,302907,294622,297312,301025,470,588,541,554,507,204184,196707,204626,202250,198592
104.074,295374,302937,294670,297348,301105,480,590,527,559,503,204125,196664,204588,202212,198523
104.217,295409,302984,294708,297392,301157,485,591,522,570,501,204082,196624,204537,202165,198477
104.36,295451,303024,294755,297452,301209,492,594,527,559,503,204033,196577,204488,202114,198430
104.503,295518,303068,294810,297493,301243,501,597,523,551,496,203965,196533,204438,202076,198402
104.646,295560,303116,294874,297533,301294,504,595,528,554,487,203921,196489,204369,202028,198358
104.789,295594,303153,294920,297559,301346,518,608,535,549,482,203860,196441,204305,202000,198308
104.932,295623,303173,294954,297598,301396,528,634,527,545,482,203819,196399,204271,201968,198254
105.075,295670,303225,295008,297611,301443,526,625,533,550,483,203769,196372,204222,201944,198216
105.218,295714,303250,295072,297664,301495,529,627,529,538,477,203719,196351,204176,201900,198171
105.362,295755,303276,295119,297692,301523,534,622,535,548,487,203679,196327,204124,201863,198132
105.504,295809,303334,295168,297723,301573,534,620,528,560,488,203620,196278,204091,201813,198069
105.647,295873,303379,295215,297760,301621,516,619,515,563,486,203574,196237,204055,201768,198023
105.791,295919,303435,295269,297793,301667,523,615,520,568,478,203512,196194,204000,201727,197983
105.933,295960,303482,295310,297831,301709,532,615,510,571,470,203468,196158,203966,201675,197953
106.076,296007,303506,295334,297881,301747,524,623,506,563,475,203428,196125,203938,201636,197914
106.219,296051,303541,295374,297911,301775,533,626,504,569,479,203365,196091,203897,201598,197877
