t,S0,S1,S2,S3,S4,I0,I1,I2,I3,I4,R0,R1,R2,R3,R4
477.713,316397,310435,321866,306707,306204,622,880,1110,1332,833,183440,188756,176594,192333,193791
477.856,316421,310421,321854,306673,306210,621,897,1118,1369,856,183419,188742,176601,192324,193765
477.999,316454,310429,321867,306646,306211,624,925,1097,1390,868,183383,188719,176618,192327,193750
478.142,316479,310441,321834,306633,306219,633,937,1125,1401,891,183345,188700,176620,192330,193720
478.285,316509,310436,321811,306608,306226,625,938,1156,1398,895,183323,188700,176607,192349,193705
478.428,316527,310411,321791,306559,306232,635,969,1156,1441,890,183287,188689,176630,192350,193704
478.571,316556,310418,321771,306525,306257,647,990,1172,1451,899,183256,188657,176633,192372,193674
478.714,316582,310424,321775,306495,306258,638,1001,1184,1458,895,183231,188641,176618,192398,193680
478.857,316603,310440,321734,306472,306256,648,995,1197,1473,891,183192,188630,176641,192402,193683
479,316621,310453,321738,306473,306263,652,1006,1200,1460,905,183174,188608,176644,192422,193655
479.143,316641,310440,321711,306445,306271,655,1029,1229,1478,907,183147,188600,176642,192433,193645
479.286,316658,310441,321687,306422,306279,657,1045,1249,1502,919,183127,188582,176645,192437,193630
479.429,316683,310441,321658,306388,306286,663,1057,1270,1521,913,183090,188563,176648,192452,193626
479.572,316700,310440,321631,306338,306297,666,1075,1274,1537,938,183070,188551,176670,192486,193588
479.715,316711,310419,321599,306314,306320,686,1099,1307,1555,938,183033,188544,176667,192495,193570
479.858,316747,310418,321570,306307,306320,694,1112,1318,1560,957,183002,188535,176677,192498,193553
480.001,316775,310417,321550,306252,306334,698,1147,1309,1575,955,182969,188510,176710,192534,193550
480.143,316797,310396,321512,306219,306343,705,1177,1305,1595,970,182944,188495,176751,192551,193527
480.287,316808,310387,321499,306154,306356,718,1198,1321,1631,973,182922,188486,176752,192573,193507
480.43,316831,310368,321460,306131,306362,724,1203,1358,1632,982,182886,188503,176751,192608,193500
480.573,316852,310330,321426,306094,306371,738,1215,1383,1654,1011,182850,188511,176758,192618,193467
480.715,316873,310301,321378,306035,306363,732,1247,1390,1676,1017,182828,188502,176791,192655,193466
480.858,316885,310269,321314,305986,306363,745,1263,1445,1711,1018,182813,188513,176794,192673,193455
481.001,316876,310267,321281,305932,306372,775,1253,1469,1754,1015,182791,188533,176807,192690,193455
481.144,316875,310235,321236,305867,306380,779,1285,1488,1789,1015,182783,188534,176834,192715,193447
481.287,316890,310211,321195,305801,306377,785,1319,1517,1810,1029,182757,188525,176853,192757,193429
481.43,316895,310190,321146,305758,306358,792,1353,1530,1828,1049,182741,188515,176886,192784,193431
481.573,316915,310177,321110,305732,306341,803,1352,1530,1851,1067,182710,188527,176918,192790,193424
481.716,316907,310149,321064,305683,306328,822,1370,1550,1862,1087,182691,188548,176943,192827,193416
481.859,316925,310127,321006,305625,306306,825,1372,1573,1905,1097,182665,188569,176979,192845,193430
482.002,316944,310102,320944,305569,306302,826,1391,1602,1928,1115,182648,188583,177012,192871,193410
482.146,316942,310087,320892,305533,306277,851,1415,1621,1914,1128,182626,188570,177043,192917,193419
482.288,316938,310055,320829,305475,306272,881,1426,1644,1923,1137,182599,188585,177091,192967,193412
482.432,316939,310029,320759,305430,306266,900,1450,1694,1924,1126,182575,188588,177119,193017,193426
482.575,316947,309993,320725,305387,306255,904,1479,1680,1946,1122,182565,188595,177158,193038,193440
482.718,316945,309958,320643,305330,306246,904,1497,1745,1956,1140,182562,188614,177171,193086,193422
482.861,316935,309925,320602,305235,306253,933,1524,1761,2006,1136,182542,188608,177202,193126,193424
483.004,316934,309905,320533,305190,306254,954,1538,1799,2012,1150,182525,188609,177235,193172,193416
483.146,316932,309834,320457,305141,306258,966,1579,1834,2031,1161,182519,188629,177279,193205,193403
483.289,316925,309812,320393,305060,306255,974,1585,1873,2060,1178,182523,188653,177303,193249,193380
483.432,316918,309777,320322,304991,306227,984,1612,1868,2082,1202,182512,188671,177374,193302,193378
483.575,316938,309745,320254,304934,306215,980,1622,1882,2081,1228,182508,188694,177426,193375,193366
483.718,316930,309692,320172,304862,306202,986,1651,1920,2106,1244,182499,188711,177469,193436,193364
483.861,316935,309670,320083,304777,306161,980,1659,1965,2131,1272,182497,188732,177514,193491,193366
484.004,316912,309633,320008,304709,306148,987,1675,2016,2118,1295,182511,188750,177543,193567,193354
484.147,316905,309602,319942,304662,306125,1016,1663,2055,2106,1310,182493,188797,177575,193630,193370
484.29,316888,309555,319860,304567,306113,1037,1663,2100,2149,1321,182481,188843,177612,193684,193378
484.433,316875,309520,319775,304493,306097,1040,1680,2081,2154,1346,182498,188866,177717,193753,193369
484.576,316860,309465,319676,304424,306087,1044,1725,2127,2156,1352,182506,188877,177766,193813,193390
484.719,316870,309400,319581,304347,306059,1047,1781,2162,2186,1359,182493,188885,177819,193852,193413
484.862,316883,309361,319475,304257,306047,1040,1791,2198,2225,1353,182481,188910,177888,193908,193429
485.005,316879,309303,319402,304172,306017,1035,1817,2220,2235,1368,182480,188946,177945,193985,193443
485.148,316858,309257,319314,304094,305961,1049,1824,2243,2265,1389,182485,188980,178020,194030,193478
485.291,316864,309192,319230,303988,305923,1058,1876,2265,2323,1408,182474,188994,178093,194080,193502
485.434,316843,309124,319121,303915,305903,1070,1891,2300,2341,1406,182491,189050,178168,194137,193519
485.577,316828,309066,319035,303822,305869,1083,1916,2329,2349,1422,182497,189077,178224,194221,193536
485.72,316823,309000,318929,303727,305860,1095,1937,2353,2382,1433,182493,189117,178299,194283,193533
485.863,316811,308946,318844,303636,305833,1104,1946,2371,2390,1437,182505,189155,178365,194364,193549
486.006,316806,308906,318747,303547,305808,1136,1947,2395,2403,1453,182478,189198,178443,194437,193562
486.149,316806,308849,318651,303461,305804,1135,1976,2400,2415,1459,182479,189235,178543,194511,193564
486.292,316812,308793,318555,303383,305779,1137,1992,2414,2444,1461,182472,189268,178628,194554,193581
486.434,316787,308747,318442,303303,305756,1169,1999,2452,2447,1483,182470,189305,178704,194630,193594
486.577,316791,308695,318346,303218,305716,1183,2009,2495,2453,1505,182452,189365,178760,194706,193614
486.72,316770,308629,318261,303136,305686,1204,2031,2529,2462,1497,182448,189416,178808,194767,193654
486.863,316758,308563,318164,303059,305636,1209,2050,2542,2510,1523,182456,189470,178888,194808,193669
487.006,316759,308518,318026,302925,305618,1216,2051,2577,2560,1522,182446,189524,178986,194881,193693
487.149,316743,308446,317920,302851,305580,1228,2051,2603,2564,1550,182456,189582,179068,194947,193697
487.292,316730,308373,317791,302768,305534,1247,2064,2615,2576,1565,182453,189632,179186,195028,193718
487.435,316719,308307,317660,302673,305485,1272,2065,2656,2566,1571,182440,189705,179274,195127,193750
487.578,316705,308235,317543,302587,305455,1278,2082,2673,2588,1583,182441,189764,179366,195201,193768
487.721,316694,308176,317420,302488,305439,1286,2085,2693,2615,1593,182454,189820,179471,195276,193764
487.864,316681,308107,317350,302377,305391,1302,2117,2699,2659,1635,182458,189850,179539,195349,193764
488.007,316653,308019,317259,302275,305352,1322,2142,2707,2689,1653,182452,189908,179612,195422,193779
488.15,316644,307956,317120,302192,305297,1322,2162,2756,2701,1663,182466,189957,179702,195492,193818
488.293,316638,307876,317003,302094,305243,1333,2198,2793,2703,1680,182460,190000,179784,195586,193852
488.436,316627,307797,316870,301991,305186,1336,2207,2830,2720,1691,182475,190069,179880,195668,193895
488.579,316609,307723,316760,301884,305151,1353,2212,2815,2737,1695,182481,190143,180010,195758,193924
488.722,316603,307623,316606,301789,305119,1354,2256,2865,2764,1705,182484,190206,180108,195828,193940
488.865,316591,307546,316458,301692,305085,1374,2278,2908,2779,1725,182478,190264,180209,195910,193952
489.008,316577,307466,316360,301598,305048,1406,2286,2923,2813,1729,182469,190327,180298,195977,193978
489.151,316562,307381,316239,301468,304998,1411,2310,2930,2859,1756,182478,190389,180417,196057,194002
489.293,316541,307300,316139,301352,304977,1428,2323,2947,2895,1770,182478,190469,180497,196131,194018
489.436,316522,307221,316009,301253,304926,1409,2325,2998,2937,1786,182508,190545,180580,196198,194044
489.579,316503,307145,315875,301182,304853,1417,2315,3011,2905,1809,182532,190625,180700,196297,194085
489.722,316493,307092,315770,301065,304793,1416,2294,3020,2897,1835,182554,190694,180793,196421,194120
489.865,316435,307038,315654,301001,304757,1455,2288,3038,2898,1827,182567,190761,180896,196487,194164
490.008,316397,306982,315546,300893,304734,1465,2288,3052,2907,1804,182591,190830,180998,196588,194208
490.151,316374,306919,315427,300800,304712,1471,2291,3067,2907,1806,182611,190893,181096,196685,194230
490.294,316334,306854,315304,300708,304683,1491,2301,3083,2936,1808,182633,190947,181207,196746,194254
490.437,316293,306766,315163,300599,304637,1516,2334,3104,2945,1813,182646,191001,181334,196849,194291
490.58,316274,306684,315028,300487,304604,1527,2352,3144,2931,1825,182667,191070,181437,196968,194317
490.723,316267,306592,314905,300384,304587,1510,2351,3130,2946,1829,182690,191146,181573,197055,194333
490.866,316217,306558,314766,300307,304562,1505,2304,3130,2945,1823,182738,191222,181709,197129,194365
491.008,316197,306496,314646,300216,304517,1536,2307,3129,2912,1808,182716,191288,181831,197255,194418
491.152,316175,306418,314526,300123,304484,1541,2339,3129,2911,1791,182734,191329,181950,197348,194458
491.294,316154,306346,314396,300050,304470,1531,2345,3134,2892,1792,182764,191399,182064,197448,194470
491.437,316106,306239,314238,299968,304429,1545,2386,3180,2897,1803,182798,191463,182175,197524,194496
491.58,316075,306165,314103,299867,304407,1544,2381,3179,2901,1804,182820,191543,182301,197620,194515
491.723,316044,306092,313977,299773,304365,1543,2389,3215,2885,1783,182849,191604,182387,197732,194565
491.866,316002,306018,313828,299674,304337,1572,2390,3245,2870,1765,182864,191674,182510,197840,194600
492.009,315977,305943,313713,299566,304307,1585,2409,3277,2895,1755,182872,191726,182596,197932,194639
492.152,315950,305872,313575,299441,304278,1578,2432,3285,2910,1740,182901,191781,182726,198034,194673
492.295,315943,305827,313439,299341,304237,1584,2427,3307,2916,1744,182903,191832,182839,198118,194699
492.438,315910,305762,313322,299280,304199,1577,2400,3291,2892,1750,182936,191928,182970,198210,194729
492.581,315878,305685,313184,299159,304162,1585,2404,3323,2895,1747,182961,191994,183073,198329,194766
492.724,315857,305588,313057,299033,304122,1580,2416,3318,2936,1775,182996,192073,183205,198407,194780
492.867,315823,305517,312932,298964,304085,1586,2432,3310,2933,1768,183023,192132,183339,198485,194823
493.01,315778,305428,312799,298854,304056,1598,2434,3329,2923,1765,183048,192214,183453,198593,194862
493.153,315763,305326,312668,298755,304024,1596,2464,3353,2938,1775,183060,192281,183550,198670,194889
493.296,315736,305240,312535,298655,303951,1581,2476,3353,2939,1793,183097,192355,183679,198771,194952
493.438,315704,305172,312414,298564,303918,1599,2495,3364,2925,1814,183120,192407,183799,198873,194972
493.581,315693,305080,312288,298465,303887,1595,2488,3365,2911,1795,183145,192507,183926,198981,195023
493.724,315668,305016,312157,298382,303858,1605,2489,3369,2893,1791,183163,192567,184049,199078,195051
493.867,315631,304949,312015,298271,303836,1623,2488,3366,2890,1764,183184,192638,184188,199184,195098
494.01,315611,304870,311896,298208,303802,1616,2488,3345,2865,1767,183211,192717,184322,199276,195118
494.153,315580,304784,311736,298119,303794,1615,2497,3371,2859,1757,183235,192800,184454,199369,195143
494.296,315567,304717,311603,298026,303772,1617,2490,3390,2866,1719,183246,192875,184569,199456,195191
494.439,315546,304663,311467,297957,303723,1611,2488,3384,2836,1751,183279,192929,184706,199555,195199
494.582,315550,304613,311314,297869,303680,1608,2446,3387,2815,1772,183288,193019,184847,199663,195217
494.725,315526,304550,311185,297795,303657,1610,2424,3383,2812,1798,183309,193101,184982,199751,195210
494.868,315476,304490,311045,297710,303636,1617,2444,3410,2808,1792,183341,193150,185084,199844,195238
495.011,315480,304430,310911,297640,303599,1570,2429,3404,2823,1809,183388,193230,185232,199902,195260
495.154,315456,304367,310769,297551,303569,1558,2418,3412,2812,1804,183418,193306,185366,200006,195296
495.297,315429,304308,310638,297478,303534,1552,2392,3407,2782,1815,183439,193378,185500,200113,195317
495.44,315407,304260,310514,297379,303507,1549,2376,3411,2802,1825,183463,193443,185625,200181,195342
495.583,315390,304223,310410,297306,303477,1548,2354,3396,2792,1828,183483,193514,185742,200260,195366
495.725,315352,304175,310280,297244,303442,1559,2322,3408,2771,1835,183503,193598,185864,200351,195396
495.868,315325,304128,310149,297171,303403,1569,2306,3405,2757,1842,183511,193665,185993,200441,195432
496.011,315327,304057,310014,297094,303341,1589,2306,3388,2752,1853,183499,193732,186150,200524,195478
496.154,315297,304009,309896,297002,303344,1585,2304,3375,2755,1825,183527,193772,186279,200622,195500
496.297,315276,303943,309778,296942,303321,1608,2301,3364,2741,1829,183527,193838,186405,200703,195523
496.44,315250,303895,309664,296892,303275,1591,2286,3353,2713,1824,183576,193913,186525,200786,195572
496.583,315252,303858,309587,296812,303253,1572,2262,3328,2709,1825,183598,193974,186632,200875,195590
496.726,315248,303803,309471,296749,303255,1566,2268,3314,2678,1808,183604,194018,186759,200969,195609
496.869,315230,303756,309354,296705,303224,1579,2269,3310,2672,1794,183609,194057,186880,201029,195654
497.012,315211,303704,309234,296662,303211,1560,2273,3316,2630,1791,183648,194100,186991,201123,195673
497.155,315186,303651,309157,296581,303197,1565,2251,3285,2645,1771,183661,194176,187107,201188,195699
497.298,315162,303605,309061,296519,303181,1563,2233,3280,2607,1764,183690,194235,187202,201290,195727
497.44,315139,303576,308939,296457,303170,1558,2219,3284,2592,1729,183718,194274,187314,201364,195765
497.583,315159,303533,308824,296400,303149,1540,2203,3266,2591,1732,183715,194335,187444,201410,195781
497.726,315155,303490,308673,296344,303111,1538,2169,3288,2587,1738,183721,194406,187570,201461,195813
497.869,315127,303456,308549,296297,303081,1516,2143,3304,2558,1756,183769,194471,187680,201554,195828
498.012,315117,303411,308434,296200,303073,1508,2144,3282,2549,1731,183783,194514,187819,201657,195862
498.155,315117,303360,308339,296117,303082,1473,2112,3232,2567,1701,183809,194586,187959,201724,195877
498.298,315082,303330,308205,296065,303080,1474,2082,3217,2547,1685,183839,194647,188103,201797,195900
498.441,315048,303275,308111,296030,303069,1483,2072,3194,2538,1677,183864,194701,188226,201836,195919
498.584,315020,303252,308014,295979,303043,1468,2046,3151,2546,1658,183909,194753,188374,201874,195957
498.727,315036,303226,307929,295882,303037,1446,2025,3103,2558,1649,183924,194800,188507,201953,195974
498.87,315036,303180,307846,295839,303043,1414,2049,3088,2529,1642,183956,194821,188612,202032,195982
499.013,315042,303165,307771,295795,303038,1413,2009,3047,2511,1614,183954,194869,188726,202098,196002
499.156,315044,303118,307699,295749,303021,1420,2021,3021,2499,1598,183952,194909,188824,202156,196028
499.299,315027,303103,307607,295675,303026,1413,2023,2991,2491,1571,183971,194919,188931,202232,196056
499.441,315044,303078,307524,295621,303007,1403,2001,2982,2461,1580,183970,194962,189021,202305,196075
499.584,315051,303033,307466,295600,303019,1399,2018,2967,2439,1561,183967,194980,189089,202353,196084
499.727,315022,303008,307401,295576,303010,1417,2007,2928,2436,1554,183967,195022,189189,202389,196101
499.87,315009,302969,307333,295539,302976,1415,2004,2882,2413,1543,183983,195060,189303,202450,196138
500.013,315009,302921,307263,295481,302958,1401,2001,2852,2405,1549,184008,195108,189405,202513,196153
500.156,315023,302893,307185,295428,302963,1377,1987,2816,2386,1519,184022,195147,189521,202585,196189
500.299,315000,302875,307146,295384,302973,1385,1959,2770,2370,1500,184034,195193,189607,202650,196193
500.442,314991,302856,307059,295341,302970,1365,1943,2743,2346,1498,184058,195230,189725,202718,196196
500.585,314985,302851,307021,295300,302942,1347,1907,2709,2339,1490,184080,195271,189798,202771,196227
500.728,314992,302828,306955,295276,302929,1329,1887,2697,2317,1498,184101,195313,189880,202823,196225
500.871,314981,302820,306875,295250,302924,1338,1863,2672,2290,1472,184107,195344,189983,202888,196268
501.014,314974,302812,306791,295227,302922,1330,1858,2680,2284,1443,184119,195367,190066,202913,196296
501.157,314982,302795,306713,295173,302898,1311,1861,2673,2263,1423,184122,195388,190142,202979,196336
501.3,314992,302778,306622,295143,302917,1304,1863,2670,2243,1414,184120,195404,190236,203036,196330
501.443,315008,302779,306556,295112,302909,1287,1818,2653,2217,1409,184118,195454,190324,203088,196342
501.586,315002,302758,306511,295072,302909,1275,1807,2654,2193,1413,184132,195489,190386,203148,196350
501.729,315014,302727,306438,295064,302923,1252,1807,2651,2158,1397,184148,195509,190465,203195,196355
501.872,315019,302707,306383,295056,302923,1236,1793,2632,2141,1366,184155,195542,190545,203219,196376
502.015,315006,302692,306323,295015,302920,1265,1764,2620,2156,1349,184146,195587,190611,203248,196399
502.158,315010,302676,306261,294988,302918,1250,1754,2622,2121,1341,184159,195615,190674,203305,196410
502.301,314998,302664,306196,294974,302910,1240,1735,2592,2086,1350,184177,195640,190764,203357,196410
502.443,315019,302654,306163,294942,302900,1229,1708,2577,2072,1349,184176,195677,190813,203394,196423
502.586,315044,302603,306107,294937,302894,1215,1705,2550,2030,1339,184173,195727,190901,203436,196432
502.729,315055,302609,306054,294933,302921,1189,1690,2530,2005,1303,184188,195748,190978,203466,196433
502.872,315053,302627,305963,294914,302918,1155,1670,2556,1991,1303,184220,195758,191034,203499,196432
503.015,315071,302630,305906,294928,302925,1124,1663,2551,1956,1297,184236,195770,191099,203528,196444
503.158,315069,302633,305858,294911,302925,1126,1634,2537,1935,1276,184228,195798,191169,203561,196464
503.301,315092,302631,305802,294896,302917,1124,1616,2502,1895,1280,184222,195818,191250,203605,196467
503.444,315127,302630,305771,294896,302932,1109,1598,2457,1865,1282,184210,195835,191331,203620,196455
503.587,315146,302622,305707,294891,302947,1088,1575,2447,1846,1269,184211,195865,191405,203639,196449
503.73,315160,302611,305656,294862,302954,1078,1562,2438,1828,1263,184206,195886,191469,203673,196453
503.873,315178,302615,305618,294853,302966,1085,1556,2422,1805,1260,184187,195888,191519,203711,196434
504.016,315187,302626,305570,294852,302979,1097,1549,2416,1796,1226,184164,195883,191579,203724,196457
504.159,315216,302619,305519,294844,302977,1076,1534,2375,1772,1204,184158,195897,191667,203762,196483
504.302,315222,302616,305466,294823,303010,1077,1520,2351,1743,1183,184149,195912,191745,203811,196470
504.445,315230,302621,305420,294827,303040,1062,1516,2368,1698,1169,184147,195901,191773,203849,196459
504.587,315253,302624,305391,294818,303076,1051,1508,2334,1678,1163,184146,195901,191822,203880,196431
504.731,315279,302621,305355,294826,303082,1033,1503,2320,1641,1154,184145,195904,191870,203907,196425
504.873,315304,302610,305356,294836,303091,1029,1491,2274,1636,1149,184121,195924,191921,203912,196421
505.017,315322,302603,305326,294825,303117,1030,1475,2265,1628,1157,184101,195950,191965,203931,196383
505.159,315333,302629,305283,294822,303145,1015,1446,2234,1620,1131,184094,195956,192039,203944,196373
505.302,315358,302629,305276,294834,303142,1000,1441,2199,1584,1116,184087,195962,192085,203963,196385
505.446,315389,302635,305236,294853,303177,995,1430,2202,1546,1083,184058,195964,192121,203989,196380
505.589,315406,302635,305205,294861,303204,983,1406,2178,1524,1056,184049,195993,192178,204013,196380
505.732,315426,302624,305170,294858,303220,982,1395,2156,1508,1065,184027,196010,192229,204027,196361
505.874,315456,302638,305135,294879,303251,972,1387,2125,1483,1026,184018,196001,192292,204033,196361
506.017,315465,302642,305087,294888,303274,973,1352,2105,1460,997,184006,196028,192359,204053,196366
506.16,315487,302652,305049,294897,303303,965,1351,2075,1443,970,183993,196020,192424,204052,196350
506.303,315505,302656,305010,294927,303321,950,1367,2058,1426,973,183986,196006,192469,204038,196333
506.447,315534,302664,304997,294936,303349,937,1350,2033,1413,956,183968,196013,192512,204049,196318
506.589,315532,302660,304999,294940,303377,943,1334,1986,1396,948,183958,196028,192563,204059,196304
506.732,315556,302659,304980,294962,303394,920,1307,1960,1366,932,183947,196057,192613,204062,196307
506.875,315570,302672,304958,294966,303414,916,1293,1934,1338,922,183933,196058,192663,204079,196294
507.018,315580,302695,304943,295002,303433,914,1288,1909,1308,920,183926,196039,192704,204069,196277
507.161,315611,302709,304923,295015,303465,888,1276,1884,1299,917,183918,196050,192746,204056,196259
507.304,315651,302728,304895,295034,303490,887,1264,1872,1262,901,183882,196046,192788,204077,196245
507.447,315678,302745,304861,295021,303535,877,1246,1880,1251,877,183870,196044,192808,204093,196227
507.59,315733,302766,304858,295034,303568,854,1238,1851,1249,855,183842,196032,192844,204087,196206
507.733,315763,302780,304843,295049,303618,829,1208,1855,1248,843,183832,196051,192858,204074,196178
507.876,315786,302800,304844,295064,303629,830,1199,1829,1227,836,183809,196038,192884,204090,196164
508.019,315808,302841,304844,295071,303674,818,1174,1791,1223,824,183789,196020,192919,204089,196132
508.162,315808,302842,304837,295121,303730,826,1176,1780,1185,788,183766,196013,192946,204085,196108
508.305,315851,302850,304828,295151,303795,804,1154,1769,1169,779,183755,196017,192975,204074,196060
508.448,315873,302868,304807,295163,303825,801,1154,1759,1154,760,183728,196003,192995,204075,196042
508.591,315903,302891,304778,295182,303866,787,1153,1741,1152,755,183709,195980,193031,204053,196008
508.734,315931,302923,304761,295200,303909,775,1130,1718,1132,745,183695,195977,193079,204055,195976
508.877,315964,302938,304750,295205,303931,761,1127,1692,1120,739,183674,195960,193123,204055,195957
509.02,315991,302932,304747,295228,303972,760,1114,1687,1125,721,183650,195981,193132,204025,195929
509.163,316016,302958,304744,295253,304018,766,1111,1670,1113,715,183612,195961,193150,204023,195887
509.306,316039,302960,304736,295304,304045,758,1106,1656,1095,712,183604,195951,193179,203994,195863
509.448,316057,302963,304713,295335,304074,744,1107,1655,1076,687,183602,195946,193212,203975,195850
509.591,316088,302995,304718,295356,304105,740,1073,1618,1079,676,183576,195951,193248,203949,195831
509.734,316146,303016,304725,295352,304157,727,1058,1598,1094,667,183547,195949,193262,203932,195801
509.877,316188,303063,304739,295383,304202,715,1040,1568,1078,661,183514,195928,193282,203920,195767
510.02,316220,303067,304709,295391,304249,714,1024,1564,1066,648,183474,195927,193306,203918,195737
510.163,316253,303105,304707,295436,304307,704,1004,1527,1053,634,183456,195907,193337,203900,195690
510.307,316292,303145,304705,295458,304366,688,993,1505,1052,630,183427,195873,193350,203871,195648
510.45,316328,303178,304673,295479,304400,687,984,1503,1033,623,183390,195847,193372,203867,195614
510.593,316361,303208,304699,295499,304430,682,972,1463,1013,616,183360,195820,193391,203862,195578
510.736,316389,303237,304702,295522,304451,673,960,1452,1003,615,183340,195803,193398,203846,195557
510.879,316448,303272,304696,295543,304497,646,944,1444,996,600,183310,195777,193418,203834,195521
511.022,316479,303302,304690,295578,304552,639,922,1451,983,590,183279,195763,193407,203815,195481
511.165,316491,303328,304692,295603,304599,646,931,1442,977,576,183249,195730,193412,203802,195462
511.308,316516,303352,304695,295626,304650,640,914,1439,978,565,183232,195719,193414,203786,195421
511.451,316560,303387,304679,295631,304686,633,914,1423,965,564,183201,195681,193440,203789,195383
511.594,316596,303436,304665,295630,304729,633,902,1419,965,566,183162,195657,193449,203780,195330
511.737,316632,303485,304656,295655,304775,628,874,1414,944,558,183134,195643,193462,203778,195287
511.88,316675,303517,304649,295683,304813,622,867,1422,932,556,183107,195624,193459,203768,195253
512.023,316704,303541,304659,295713,304841,617,845,1423,921,562,183081,195616,193451,203755,195210
512.166,316742,303568,304680,295737,304898,616,837,1402,920,563,183049,195593,193456,203734,195152
512.309,316771,303607,304673,295757,304945,608,829,1383,911,547,183031,195574,193484,203720,195123
512.452,316811,303622,304691,295764,304994,601,822,1381,906,541,183008,195556,193466,203708,195075
512.595,316861,303654,304700,295800,305048,589,819,1367,911,530,182981,195527,193476,203664,195036
512.737,316899,303685,304703,295848,305112,587,818,1356,904,520,182940,195495,193488,203635,194986
512.881,316928,303716,304695,295892,305166,592,805,1346,887,509,182914,195468,193504,203611,194945
513.023,316967,303748,304708,295919,305198,579,796,1336,887,504,182898,195447,193501,203586,194916
513.166,316991,303781,304702,295951,305240,580,788,1330,877,501,182870,195416,193515,203568,194865
513.309,317025,303831,304716,295978,305293,574,779,1310,875,506,182833,195379,193524,203546,194811
513.452,317060,303854,304712,296035,305346,569,767,1304,850,509,182806,195362,193531,203525,194755
513.595,317106,303881,304731,296073,305417,565,769,1296,838,507,182772,195328,193522,203498,194685
513.739,317148,303909,304746,296088,305457,562,770,1292,844,510,182738,195311,193511,203474,194648
513.882,317194,303960,304760,296121,305498,566,765,1291,849,508,182683,195274,193499,203442,194611
514.025,317222,304018,304752,296151,305558,566,749,1287,844,509,182664,195247,193502,203413,194556
514.168,317273,304048,304778,296200,305605,555,746,1261,835,508,182626,195222,193502,203381,194519
514.311,317304,304077,304775,296244,305652,558,739,1262,818,492,182594,195202,193486,203355,194483
514.454,317334,304121,304796,296294,305689,557,713,1240,803,494,182566,195192,193491,203323,194447
514.597,317365,304183,304821,296319,305738,555,692,1215,808,496,182531,195164,193485,203292,194395
514.74,317393,304238,304834,296355,305773,548,682,1196,809,494,182502,195129,193490,203261,194357
514.883,317424,304284,304833,296393,305826,548,683,1190,806,479,182478,195094,193492,203245,194321
515.026,317456,304314,304843,296436,305862,538,695,1182,791,483,182445,195052,193482,203213,194280
515.169,317485,304361,304858,296470,305902,541,692,1170,794,481,182417,195015,193479,203179,194238
515.312,317510,304391,304871,296504,305953,540,696,1167,791,489,182375,194990,193466,203146,194186
515.455,317546,304428,304881,296536,305982,536,698,1184,773,491,182347,194951,193438,203134,194150
515.598,317591,304468,304891,296586,306017,536,692,1174,777,502,182301,194925,193438,203084,194106
515.741,317625,304519,304900,296610,306046,553,684,1166,756,511,182246,194878,193438,203075,194063
515.884,317674,304564,304913,296647,306102,549,677,1148,751,504,182198,194844,193446,203037,194019
516.027,317715,304593,304926,296699,306148,544,677,1130,739,496,182158,194823,193445,202997,193981
516.17,317754,304625,304937,296743,306181,543,672,1120,740,505,182114,194791,193437,202969,193932
516.313,317792,304659,304940,296772,306220,555,671,1115,742,500,182071,194757,193437,202924,193897
516.456,317829,304686,304965,296803,306267,545,677,1110,732,486,182038,194718,193415,202899,193854
516.599,317855,304704,305001,296850,306294,540,681,1097,720,483,182010,194697,193395,202864,193825
516.743,317897,304725,305023,296897,306329,535,663,1076,711,483,181975,194694,193392,202827,193783
516.886,317951,304758,305061,296960,306383,534,652,1049,694,472,181910,194675,193387,202790,193739
517.029,317973,304795,305070,296996,306447,527,654,1047,702,468,181902,194634,193387,202751,193676
517.172,318017,304808,305080,297028,306485,524,658,1037,691,464,181859,194602,193397,202727,193639
517.315,318047,304839,305084,297092,306528,512,664,1044,692,460,181841,194566,193385,202665,193598
517.458,318088,304858,305088,297145,306595,510,663,1044,672,452,181808,194540,193378,202635,193548
517.601,318129,304879,305104,297198,306641,503,669,1031,682,443,181768,194499,193382,202570,193520
517.744,318163,304924,305102,297257,306680,501,664,1025,675,439,181734,194457,193395,202522,193485
517.887,318205,304941,305100,297281,306733,493,667,1042,677,448,181698,194438,193374,202504,193431
518.03,318248,304978,305136,297319,306785,493,670,1047,670,450,181650,194399,193347,202464,193379
518.174,318286,305026,305130,297352,306821,481,668,1046,660,454,181616,194350,193349,202431,193347
518.317,318312,305104,305145,297401,306878,500,663,1032,655,461,181568,194297,193350,202379,193293
518.46,318345,305141,305143,297438,306925,506,653,1025,648,464,181535,194273,193360,202349,193240
518.603,318371,305178,305152,297472,306978,497,647,1025,643,474,181515,194230,193349,202312,193178
518.746,318413,305191,305176,297520,307044,492,658,1009,641,477,181481,194201,193336,202268,193116
518.889,318454,305218,305193,297545,307085,494,669,1012,640,467,181436,194160,193315,202245,193080
519.032,318481,305240,305202,297593,307133,497,677,1009,645,468,181407,194120,193307,202181,193025
519.175,318527,305256,305219,297659,307178,500,676,1001,634,465,181360,194100,193301,202141,192977
519.317,318569,305287,305221,297706,307223,500,668,1008,623,473,181309,194074,193291,202111,192925
